date,year,month,destination_country,value,continent,subcontinent,continent_total,subcontinent_total,monthly_total
2005-09-01,2005,9,Australie,26.2,AMERIQUE,,4467.3,4467.3,36292.700000000004
2005-09-01,2005,9,Autres pays de l'Océanie,134.8,AMERIQUE,,4467.3,4467.3,36292.700000000004
2005-09-01,2005,9,nan,,PAYS NON SPECIFIES,,0.0,0.0,36292.700000000004
2005-09-01,2005,9,nan,,PAYS NON SPECIFIES,,0.0,0.0,36292.700000000004
2005-09-01,2005,9,(1)  : République Démocratique du Congo,,PAYS NON SPECIFIES,,0.0,0.0,36292.700000000004
2005-09-01,2005,9,Rép. Pop. de Chine,2004.2,PAYS NON SPECIFIES,,0.0,0.0,36292.700000000004
2005-09-01,2005,9,Zambie,1057.2,PAYS NON SPECIFIES,,0.0,0.0,36292.700000000004
2005-09-01,2005,9,Source  : OBR,,PAYS NON SPECIFIES,,0.0,0.0,36292.700000000004
2005-09-01,2005,9,Pakistan,0.0,PAYS NON SPECIFIES,,0.0,0.0,36292.700000000004
2005-09-01,2005,9,Iran,0.0,PAYS NON SPECIFIES,,0.0,0.0,36292.700000000004
2005-09-01,2005,9,Japon,1951.8,PAYS NON SPECIFIES,,0.0,0.0,36292.700000000004
2005-09-01,2005,9,nan,,PAYS NON SPECIFIES,,0.0,0.0,36292.700000000004
2005-09-01,2005,9,1. Union Européenne,11328.800000000001,,,,,36292.700000000004
2005-09-01,2005,9,Allemagne,438.1,EUROPE,Union Européenne,13281.2,11328.800000000001,36292.700000000004
2005-09-01,2005,9,Belgique - Luxembourg,5261.9,EUROPE,Union Européenne,13281.2,11328.800000000001,36292.700000000004
2005-09-01,2005,9,Danemark,987.7,EUROPE,Union Européenne,13281.2,11328.800000000001,36292.700000000004
2005-09-01,2005,9,Espagne,59.2,EUROPE,Union Européenne,13281.2,11328.800000000001,36292.700000000004
2005-09-01,2005,9,Grèce,0.0,EUROPE,Union Européenne,13281.2,11328.800000000001,36292.700000000004
2005-09-01,2005,9,Irlande,0.0,EUROPE,Union Européenne,13281.2,11328.800000000001,36292.700000000004
2005-09-01,2005,9,Italie,2312.7,EUROPE,Union Européenne,13281.2,11328.800000000001,36292.700000000004
2005-09-01,2005,9,Pays-Bas,432.7,EUROPE,Union Européenne,13281.2,11328.800000000001,36292.700000000004
2005-09-01,2005,9,Portugal,0.0,EUROPE,Union Européenne,13281.2,11328.800000000001,36292.700000000004
2005-09-01,2005,9,Roumanie,29.7,EUROPE,Union Européenne,13281.2,11328.800000000001,36292.700000000004
2005-09-01,2005,9,France,971.2,EUROPE,Union Européenne,13281.2,11328.800000000001,36292.700000000004
2005-09-01,2005,9,2. AUTRES,1952.4,,,,,36292.700000000004
2005-09-01,2005,9,Hong-Kong,39.5,EUROPE,AUTRES,13281.2,1952.4,36292.700000000004
2005-09-01,2005,9,Autres pays de l'U.E.,835.6,EUROPE,AUTRES,13281.2,1952.4,36292.700000000004
2005-09-01,2005,9,Emirats Arabes Unis,0.0,EUROPE,AUTRES,13281.2,1952.4,36292.700000000004
2005-09-01,2005,9,Corée du Sud,0.7999999999999989,EUROPE,AUTRES,13281.2,1952.4,36292.700000000004
2005-09-01,2005,9,Corée du Nord,0.5,EUROPE,AUTRES,13281.2,1952.4,36292.700000000004
2005-09-01,2005,9,Arabie Saoudite,1329.1,EUROPE,AUTRES,13281.2,1952.4,36292.700000000004
2005-09-01,2005,9,Bangladesh,0.0,EUROPE,AUTRES,13281.2,1952.4,36292.700000000004
2005-09-01,2005,9,Autres pays d'Europe,913.0,EUROPE,AUTRES,13281.2,1952.4,36292.700000000004
2005-09-01,2005,9,Russie,26.9,EUROPE,AUTRES,13281.2,1952.4,36292.700000000004
2005-09-01,2005,9,Royaume-Uni,1012.5,EUROPE,AUTRES,13281.2,1952.4,36292.700000000004
2005-09-01,2005,9,Turquie,0.0,EUROPE,AUTRES,13281.2,1952.4,36292.700000000004
2005-09-01,2005,9,Suisse,0.0,EUROPE,AUTRES,13281.2,1952.4,36292.700000000004
2005-10-01,2005,10,Ouganda,1247.4,ASIE,,9469.099999999999,9469.099999999999,27464.100000000002
2005-10-01,2005,10,Sud Soudan,,ASIE,,9469.099999999999,9469.099999999999,27464.100000000002
2005-10-01,2005,10,Tanzanie,424.4,ASIE,,9469.099999999999,9469.099999999999,27464.100000000002
2005-10-01,2005,10,Rwanda,122.3,ASIE,,9469.099999999999,9469.099999999999,27464.100000000002
2005-10-01,2005,10,R.D.C. (1),131.8,ASIE,,9469.099999999999,9469.099999999999,27464.100000000002
2005-10-01,2005,10,Kenya,2396.5,ASIE,,9469.099999999999,9469.099999999999,27464.100000000002
2005-10-01,2005,10,Union Indienne,1515.5,ASIE,,9469.099999999999,9469.099999999999,27464.100000000002
2005-10-01,2005,10,Djibouti,0.0,ASIE,,9469.099999999999,9469.099999999999,27464.100000000002
2005-10-01,2005,10,Afrique du Sud,3106.2,ASIE,,9469.099999999999,9469.099999999999,27464.100000000002
2005-10-01,2005,10,Autres pays d'Asie,1444.3,AFRIQUE,,8312.900000000001,8312.900000000001,27464.100000000002
2005-10-01,2005,10,Somalie,,AFRIQUE,,8312.900000000001,8312.900000000001,27464.100000000002
2005-10-01,2005,10,Egypte,,AFRIQUE,,8312.900000000001,8312.900000000001,27464.100000000002
2005-10-01,2005,10,Zambie,716.5,AFRIQUE,,8312.900000000001,8312.900000000001,27464.100000000002
2005-10-01,2005,10,Source  : OBR,,AFRIQUE,,8312.900000000001,8312.900000000001,27464.100000000002
2005-10-01,2005,10,Autres pays d'Afrique,124.7,AFRIQUE,,8312.900000000001,8312.900000000001,27464.100000000002
2005-10-01,2005,10,Etats-Unis,503.8,AMERIQUE,,1007.1999999999999,1007.1999999999999,27464.100000000002
2005-10-01,2005,10,Canada,376.0,AMERIQUE,,1007.1999999999999,1007.1999999999999,27464.100000000002
2005-10-01,2005,10,Autres pays d'Amérique,127.4,AMERIQUE,,1007.1999999999999,1007.1999999999999,27464.100000000002
2005-10-01,2005,10,Australie,0.0,OCEANIE,,0.39999999999997726,0.39999999999997726,27464.100000000002
2005-10-01,2005,10,Autres pays de l'Océanie,0.39999999999997726,OCEANIE,,0.39999999999997726,0.39999999999997726,27464.100000000002
2005-10-01,2005,10,nan,,PAYS NON SPECIFIES,,0.1,0.1,27464.100000000002
2005-10-01,2005,10,nan,,PAYS NON SPECIFIES,,0.1,0.1,27464.100000000002
2005-10-01,2005,10,(1)  : République Démocratique du Congo,,PAYS NON SPECIFIES,,0.1,0.1,27464.100000000002
2005-10-01,2005,10,Taiwan,37.8,PAYS NON SPECIFIES,,0.1,0.1,27464.100000000002
2005-10-01,2005,10,Zimbabwe,43.1,PAYS NON SPECIFIES,,0.1,0.1,27464.100000000002
2005-10-01,2005,10,Rép. Pop. de Chine,930.4,PAYS NON SPECIFIES,,0.1,0.1,27464.100000000002
2005-10-01,2005,10,2. AUTRES,724.9,,,,,27464.100000000002
2005-10-01,2005,10,Japon,2288.9,PAYS NON SPECIFIES,AUTRES,0.1,724.9,27464.100000000002
2005-10-01,2005,10,1. Union Européenne,9846.0,,,,,27464.100000000002
2005-10-01,2005,10,Allemagne,776.3,EUROPE,Union Européenne,10570.9,9846.0,27464.100000000002
2005-10-01,2005,10,Belgique - Luxembourg,2392.3,EUROPE,Union Européenne,10570.9,9846.0,27464.100000000002
2005-10-01,2005,10,Danemark,597.4,EUROPE,Union Européenne,10570.9,9846.0,27464.100000000002
2005-10-01,2005,10,Espagne,415.7,EUROPE,Union Européenne,10570.9,9846.0,27464.100000000002
2005-10-01,2005,10,France,2234.7,EUROPE,Union Européenne,10570.9,9846.0,27464.100000000002
2005-10-01,2005,10,Grèce,1.5,EUROPE,Union Européenne,10570.9,9846.0,27464.100000000002
2005-10-01,2005,10,Irlande,0.0,EUROPE,Union Européenne,10570.9,9846.0,27464.100000000002
2005-10-01,2005,10,Italie,2859.4,EUROPE,Union Européenne,10570.9,9846.0,27464.100000000002
2005-10-01,2005,10,Pays-Bas,325.4,EUROPE,Union Européenne,10570.9,9846.0,27464.100000000002
2005-10-01,2005,10,Portugal,0.0,EUROPE,Union Européenne,10570.9,9846.0,27464.100000000002
2005-10-01,2005,10,Roumanie,0.0,EUROPE,Union Européenne,10570.9,9846.0,27464.100000000002
2005-10-01,2005,10,Autres pays de l'U.E.,243.3,EUROPE,Union Européenne,10570.9,9846.0,27464.100000000002
2005-10-01,2005,10,nan,,EUROPE,Union Européenne,10570.9,9846.0,27464.100000000002
2005-10-01,2005,10,Suisse,0.0,EUROPE,Union Européenne,10570.9,9846.0,27464.100000000002
2005-10-01,2005,10,Iran,0.0,EUROPE,Union Européenne,10570.9,9846.0,27464.100000000002
2005-10-01,2005,10,Hong-Kong,26.5,EUROPE,Union Européenne,10570.9,9846.0,27464.100000000002
2005-10-01,2005,10,Emirats Arabes Unis,0.0,EUROPE,Union Européenne,10570.9,9846.0,27464.100000000002
2005-10-01,2005,10,Pakistan,0.0,EUROPE,Union Européenne,10570.9,9846.0,27464.100000000002
2005-10-01,2005,10,Corée du Nord,0.0,EUROPE,Union Européenne,10570.9,9846.0,27464.100000000002
2005-10-01,2005,10,Bangladesh,22.2,EUROPE,Union Européenne,10570.9,9846.0,27464.100000000002
2005-10-01,2005,10,Corée du Sud,0.0,EUROPE,Union Européenne,10570.9,9846.0,27464.100000000002
2005-10-01,2005,10,Autres pays d'Europe,110.4,ASIE,,7572.6,7572.6,27464.100000000002
2005-10-01,2005,10,Russie,0.0,ASIE,,7572.6,7572.6,27464.100000000002
2005-10-01,2005,10,Royaume-Uni,614.5,ASIE,,7572.6,7572.6,27464.100000000002
2005-10-01,2005,10,Turquie,0.0,ASIE,,7572.6,7572.6,27464.100000000002
2005-10-01,2005,10,Arabie Saoudite,1307.0,ASIE,,7572.6,7572.6,27464.100000000002
2005-11-01,2005,11,Somalie,,ASIE,,7572.6,7572.6,32335.999999999996
2005-11-01,2005,11,Sud Soudan,,ASIE,,7572.6,7572.6,32335.999999999996
2005-11-01,2005,11,Tanzanie,939.1,ASIE,,7572.6,7572.6,32335.999999999996
2005-11-01,2005,11,Rwanda,78.0,ASIE,,7572.6,7572.6,32335.999999999996
2005-11-01,2005,11,R.D.C. (1),188.5,ASIE,,7572.6,7572.6,32335.999999999996
2005-11-01,2005,11,Autres pays d'Asie,2087.6,ASIE,,7572.6,7572.6,32335.999999999996
2005-11-01,2005,11,Kenya,1964.9,ASIE,,7572.6,7572.6,32335.999999999996
2005-11-01,2005,11,Egypte,,ASIE,,7572.6,7572.6,32335.999999999996
2005-11-01,2005,11,Djibouti,0.0,ASIE,,7572.6,7572.6,32335.999999999996
2005-11-01,2005,11,Afrique du Sud,2392.2,ASIE,,7572.6,7572.6,32335.999999999996
2005-11-01,2005,11,Zambie,1144.3,AFRIQUE,,7655.4000000000015,7655.4000000000015,32335.999999999996
2005-11-01,2005,11,Ouganda,886.8,AFRIQUE,,7655.4000000000015,7655.4000000000015,32335.999999999996
2005-11-01,2005,11,Zimbabwe,0.0,AFRIQUE,,7655.4000000000015,7655.4000000000015,32335.999999999996
2005-11-01,2005,11,Australie,41.5,AFRIQUE,,7655.4000000000015,7655.4000000000015,32335.999999999996
2005-11-01,2005,11,Etats-Unis,1295.4,AMERIQUE,,1542.3000000000002,1542.3000000000002,32335.999999999996
2005-11-01,2005,11,Canada,158.5,AMERIQUE,,1542.3000000000002,1542.3000000000002,32335.999999999996
2005-11-01,2005,11,Autres pays d'Amérique,88.4,AMERIQUE,,1542.3000000000002,1542.3000000000002,32335.999999999996
2005-11-01,2005,11,Autres pays de l'Océanie,0.0,OCEANIE,,41.5,41.5,32335.999999999996
2005-11-01,2005,11,nan,,PAYS NON SPECIFIES,,0.6,0.6,32335.999999999996
2005-11-01,2005,11,nan,,PAYS NON SPECIFIES,,0.6,0.6,32335.999999999996
2005-11-01,2005,11,(1)  : République Démocratique du Congo,,PAYS NON SPECIFIES,,0.6,0.6,32335.999999999996
2005-11-01,2005,11,Source  : OBR,,PAYS NON SPECIFIES,,0.6,0.6,32335.999999999996
2005-11-01,2005,11,Union Indienne,1830.5,PAYS NON SPECIFIES,,0.6,0.6,32335.999999999996
2005-11-01,2005,11,Autres pays d'Afrique,61.600000000000136,PAYS NON SPECIFIES,,0.6,0.6,32335.999999999996
2005-11-01,2005,11,Taiwan,0.0,PAYS NON SPECIFIES,,0.6,0.6,32335.999999999996
2005-11-01,2005,11,Rép. Pop. de Chine,690.0,PAYS NON SPECIFIES,,0.6,0.6,32335.999999999996
2005-11-01,2005,11,nan,,PAYS NON SPECIFIES,,0.6,0.6,32335.999999999996
2005-11-01,2005,11,Pakistan,0.09999999999999987,PAYS NON SPECIFIES,,0.6,0.6,32335.999999999996
2005-11-01,2005,11,1. Union Européenne,14337.8,,,,,32335.999999999996
2005-11-01,2005,11,Allemagne,656.4,EUROPE,Union Européenne,15210.699999999999,14337.8,32335.999999999996
2005-11-01,2005,11,Belgique - Luxembourg,2554.8,EUROPE,Union Européenne,15210.699999999999,14337.8,32335.999999999996
2005-11-01,2005,11,Danemark,320.0,EUROPE,Union Européenne,15210.699999999999,14337.8,32335.999999999996
2005-11-01,2005,11,Espagne,2.2999999999999545,EUROPE,Union Européenne,15210.699999999999,14337.8,32335.999999999996
2005-11-01,2005,11,France,2983.2,EUROPE,Union Européenne,15210.699999999999,14337.8,32335.999999999996
2005-11-01,2005,11,Irlande,0.0,EUROPE,Union Européenne,15210.699999999999,14337.8,32335.999999999996
2005-11-01,2005,11,Italie,5506.0,EUROPE,Union Européenne,15210.699999999999,14337.8,32335.999999999996
2005-11-01,2005,11,Pays-Bas,386.3,EUROPE,Union Européenne,15210.699999999999,14337.8,32335.999999999996
2005-11-01,2005,11,Portugal,0.0,EUROPE,Union Européenne,15210.699999999999,14337.8,32335.999999999996
2005-11-01,2005,11,Roumanie,0.0,EUROPE,Union Européenne,15210.699999999999,14337.8,32335.999999999996
2005-11-01,2005,11,Autres pays de l'U.E.,1855.7,EUROPE,Union Européenne,15210.699999999999,14337.8,32335.999999999996
2005-11-01,2005,11,Grèce,73.1,EUROPE,Union Européenne,15210.699999999999,14337.8,32335.999999999996
2005-11-01,2005,11,Suisse,0.0,EUROPE,Union Européenne,15210.699999999999,14337.8,32335.999999999996
2005-11-01,2005,11,2. AUTRES,872.9,,,,,32335.999999999996
2005-11-01,2005,11,Iran,0.0,EUROPE,AUTRES,15210.699999999999,872.9,32335.999999999996
2005-11-01,2005,11,Hong-Kong,39.0,EUROPE,AUTRES,15210.699999999999,872.9,32335.999999999996
2005-11-01,2005,11,Emirats Arabes Unis,0.0,EUROPE,AUTRES,15210.699999999999,872.9,32335.999999999996
2005-11-01,2005,11,Corée du Sud,134.7,EUROPE,AUTRES,15210.699999999999,872.9,32335.999999999996
2005-11-01,2005,11,Corée du Nord,0.0,EUROPE,AUTRES,15210.699999999999,872.9,32335.999999999996
2005-11-01,2005,11,Bangladesh,36.1,EUROPE,AUTRES,15210.699999999999,872.9,32335.999999999996
2005-11-01,2005,11,Japon,1361.6,EUROPE,AUTRES,15210.699999999999,872.9,32335.999999999996
2005-11-01,2005,11,Autres pays d'Europe,175.4,ASIE,,7885.5,7885.5,32335.999999999996
2005-11-01,2005,11,Russie,0.0,ASIE,,7885.5,7885.5,32335.999999999996
2005-11-01,2005,11,Royaume-Uni,697.5,ASIE,,7885.5,7885.5,32335.999999999996
2005-11-01,2005,11,Turquie,0.0,ASIE,,7885.5,7885.5,32335.999999999996
2005-11-01,2005,11,Arabie Saoudite,1705.9,ASIE,,7885.5,7885.5,32335.999999999996
2005-12-01,2005,12,Somalie,,ASIE,,7885.5,7885.5,20541.499999999996
2005-12-01,2005,12,Sud Soudan,,ASIE,,7885.5,7885.5,20541.499999999996
2005-12-01,2005,12,Tanzanie,566.6,ASIE,,7885.5,7885.5,20541.499999999996
2005-12-01,2005,12,Rwanda,87.0,ASIE,,7885.5,7885.5,20541.499999999996
2005-12-01,2005,12,R.D.C. (1),136.2,ASIE,,7885.5,7885.5,20541.499999999996
2005-12-01,2005,12,Ouganda,911.9,ASIE,,7885.5,7885.5,20541.499999999996
2005-12-01,2005,12,Afrique du Sud,310.8,ASIE,,7885.5,7885.5,20541.499999999996
2005-12-01,2005,12,Egypte,,ASIE,,7885.5,7885.5,20541.499999999996
2005-12-01,2005,12,Djibouti,0.0,ASIE,,7885.5,7885.5,20541.499999999996
2005-12-01,2005,12,Autres pays d'Asie,1306.8,AFRIQUE,,4718.4,4718.4,20541.499999999996
2005-12-01,2005,12,Union Indienne,460.1,AFRIQUE,,4718.4,4718.4,20541.499999999996
2005-12-01,2005,12,Kenya,1735.4,AFRIQUE,,4718.4,4718.4,20541.499999999996
2005-12-01,2005,12,Zambie,847.5,AFRIQUE,,4718.4,4718.4,20541.499999999996
2005-12-01,2005,12,Taiwan,0.0,AFRIQUE,,4718.4,4718.4,20541.499999999996
2005-12-01,2005,12,Autres pays d'Afrique,123.0,AFRIQUE,,4718.4,4718.4,20541.499999999996
2005-12-01,2005,12,Etats-Unis,27.0,AMERIQUE,,334.79999999999995,334.79999999999995,20541.499999999996
2005-12-01,2005,12,Canada,204.7,AMERIQUE,,334.79999999999995,334.79999999999995,20541.499999999996
2005-12-01,2005,12,Autres pays d'Amérique,103.1,AMERIQUE,,334.79999999999995,334.79999999999995,20541.499999999996
2005-12-01,2005,12,Australie,175.0,OCEANIE,,175.0,175.0,20541.499999999996
2005-12-01,2005,12,Autres pays de l'Océanie,,OCEANIE,,175.0,175.0,20541.499999999996
2005-12-01,2005,12,nan,,PAYS NON SPECIFIES,,17.1,17.1,20541.499999999996
2005-12-01,2005,12,nan,,PAYS NON SPECIFIES,,17.1,17.1,20541.499999999996
2005-12-01,2005,12,(1)  : République Démocratique du Congo,,PAYS NON SPECIFIES,,17.1,17.1,20541.499999999996
2005-12-01,2005,12,Source  : OBR,,PAYS NON SPECIFIES,,17.1,17.1,20541.499999999996
2005-12-01,2005,12,Zimbabwe,0.0,PAYS NON SPECIFIES,,17.1,17.1,20541.499999999996
2005-12-01,2005,12,Rép. Pop. de Chine,756.3,PAYS NON SPECIFIES,,17.1,17.1,20541.499999999996
2005-12-01,2005,12,nan,,PAYS NON SPECIFIES,,17.1,17.1,20541.499999999996
2005-12-01,2005,12,Japon,1000.6,PAYS NON SPECIFIES,,17.1,17.1,20541.499999999996
2005-12-01,2005,12,Pakistan,0.0,PAYS NON SPECIFIES,,17.1,17.1,20541.499999999996
2005-12-01,2005,12,1. Union Européenne,5651.799999999999,,,,,20541.499999999996
2005-12-01,2005,12,Allemagne,342.2,EUROPE,Union Européenne,6305.199999999999,5651.799999999999,20541.499999999996
2005-12-01,2005,12,Belgique - Luxembourg,3027.7,EUROPE,Union Européenne,6305.199999999999,5651.799999999999,20541.499999999996
2005-12-01,2005,12,Danemark,93.9,EUROPE,Union Européenne,6305.199999999999,5651.799999999999,20541.499999999996
2005-12-01,2005,12,Espagne,0.0,EUROPE,Union Européenne,6305.199999999999,5651.799999999999,20541.499999999996
2005-12-01,2005,12,France,604.3,EUROPE,Union Européenne,6305.199999999999,5651.799999999999,20541.499999999996
2005-12-01,2005,12,Irlande,0.0,EUROPE,Union Européenne,6305.199999999999,5651.799999999999,20541.499999999996
2005-12-01,2005,12,Italie,1114.1,EUROPE,Union Européenne,6305.199999999999,5651.799999999999,20541.499999999996
2005-12-01,2005,12,Pays-Bas,469.6,EUROPE,Union Européenne,6305.199999999999,5651.799999999999,20541.499999999996
2005-12-01,2005,12,Portugal,0.0,EUROPE,Union Européenne,6305.199999999999,5651.799999999999,20541.499999999996
2005-12-01,2005,12,Roumanie,0.0,EUROPE,Union Européenne,6305.199999999999,5651.799999999999,20541.499999999996
2005-12-01,2005,12,Autres pays de l'U.E.,0.0,EUROPE,Union Européenne,6305.199999999999,5651.799999999999,20541.499999999996
2005-12-01,2005,12,Grèce,0.0,EUROPE,Union Européenne,6305.199999999999,5651.799999999999,20541.499999999996
2005-12-01,2005,12,Suisse,266.6,EUROPE,Union Européenne,6305.199999999999,5651.799999999999,20541.499999999996
2005-12-01,2005,12,Iran,22.4,EUROPE,Union Européenne,6305.199999999999,5651.799999999999,20541.499999999996
2005-12-01,2005,12,2. AUTRES,653.4,,,,,20541.499999999996
2005-12-01,2005,12,Hong-Kong,102.1,EUROPE,AUTRES,6305.199999999999,653.4,20541.499999999996
2005-12-01,2005,12,Emirats Arabes Unis,0.0,EUROPE,AUTRES,6305.199999999999,653.4,20541.499999999996
2005-12-01,2005,12,Corée du Sud,70.4,EUROPE,AUTRES,6305.199999999999,653.4,20541.499999999996
2005-12-01,2005,12,Bangladesh,0.0,EUROPE,AUTRES,6305.199999999999,653.4,20541.499999999996
2005-12-01,2005,12,Corée du Nord,0.0,EUROPE,AUTRES,6305.199999999999,653.4,20541.499999999996
2005-12-01,2005,12,Autres pays d'Europe,125.6,ASIE,,8991.0,8991.0,20541.499999999996
2005-12-01,2005,12,Russie,75.7,ASIE,,8991.0,8991.0,20541.499999999996
2005-12-01,2005,12,Royaume-Uni,185.5,ASIE,,8991.0,8991.0,20541.499999999996
2005-12-01,2005,12,Turquie,0.0,ASIE,,8991.0,8991.0,20541.499999999996
2005-12-01,2005,12,Arabie Saoudite,5272.3,ASIE,,8991.0,8991.0,20541.499999999996
2006-01-01,2006,1,Ouganda,613.7,ASIE,,8991.0,8991.0,30956.9
2006-01-01,2006,1,Sud Soudan,,ASIE,,8991.0,8991.0,30956.9
2006-01-01,2006,1,Tanzanie,606.6,ASIE,,8991.0,8991.0,30956.9
2006-01-01,2006,1,Rwanda,121.9,ASIE,,8991.0,8991.0,30956.9
2006-01-01,2006,1,R.D.C. (1),113.2,ASIE,,8991.0,8991.0,30956.9
2006-01-01,2006,1,Kenya,2324.1,ASIE,,8991.0,8991.0,30956.9
2006-01-01,2006,1,Union Indienne,890.3,ASIE,,8991.0,8991.0,30956.9
2006-01-01,2006,1,Djibouti,,ASIE,,8991.0,8991.0,30956.9
2006-01-01,2006,1,Afrique du Sud,774.9,ASIE,,8991.0,8991.0,30956.9
2006-01-01,2006,1,Autres pays d'Asie,1210.7,AFRIQUE,,5635.9,5635.9,30956.9
2006-01-01,2006,1,Somalie,,AFRIQUE,,5635.9,5635.9,30956.9
2006-01-01,2006,1,Egypte,,AFRIQUE,,5635.9,5635.9,30956.9
2006-01-01,2006,1,Zambie,883.3,AFRIQUE,,5635.9,5635.9,30956.9
2006-01-01,2006,1,Source  : OBR,,AFRIQUE,,5635.9,5635.9,30956.9
2006-01-01,2006,1,Autres pays d'Afrique,198.2,AFRIQUE,,5635.9,5635.9,30956.9
2006-01-01,2006,1,Etats-Unis,406.1,AMERIQUE,,716.1999999999999,716.1999999999999,30956.9
2006-01-01,2006,1,Canada,203.7,AMERIQUE,,716.1999999999999,716.1999999999999,30956.9
2006-01-01,2006,1,Autres pays d'Amérique,106.4,AMERIQUE,,716.1999999999999,716.1999999999999,30956.9
2006-01-01,2006,1,Australie,2.7,OCEANIE,,2.7,2.7,30956.9
2006-01-01,2006,1,Autres pays de l'Océanie,0.0,OCEANIE,,2.7,2.7,30956.9
2006-01-01,2006,1,nan,,PAYS NON SPECIFIES,,0.0,0.0,30956.9
2006-01-01,2006,1,nan,,PAYS NON SPECIFIES,,0.0,0.0,30956.9
2006-01-01,2006,1,(1)  : République Démocratique du Congo,,PAYS NON SPECIFIES,,0.0,0.0,30956.9
2006-01-01,2006,1,Taiwan,0.0,PAYS NON SPECIFIES,,0.0,0.0,30956.9
2006-01-01,2006,1,Zimbabwe,,PAYS NON SPECIFIES,,0.0,0.0,30956.9
2006-01-01,2006,1,Rép. Pop. de Chine,2163.3,PAYS NON SPECIFIES,,0.0,0.0,30956.9
2006-01-01,2006,1,nan,,PAYS NON SPECIFIES,,0.0,0.0,30956.9
2006-01-01,2006,1,Japon,2951.4,PAYS NON SPECIFIES,,0.0,0.0,30956.9
2006-01-01,2006,1,1. Union Européenne,13287.699999999999,,,,,30956.9
2006-01-01,2006,1,Allemagne,1065.2,EUROPE,Union Européenne,,13287.699999999999,30956.9
2006-01-01,2006,1,Belgique - Luxembourg,2440.2,EUROPE,Union Européenne,,13287.699999999999,30956.9
2006-01-01,2006,1,Danemark,166.1,EUROPE,Union Européenne,,13287.699999999999,30956.9
2006-01-01,2006,1,Espagne,8.5,EUROPE,Union Européenne,,13287.699999999999,30956.9
2006-01-01,2006,1,France,5305.6,EUROPE,Union Européenne,,13287.699999999999,30956.9
2006-01-01,2006,1,Grèce,0.0,EUROPE,Union Européenne,,13287.699999999999,30956.9
2006-01-01,2006,1,Irlande,,EUROPE,Union Européenne,,13287.699999999999,30956.9
2006-01-01,2006,1,Italie,3920.0,EUROPE,Union Européenne,,13287.699999999999,30956.9
2006-01-01,2006,1,Pays-Bas,151.3,EUROPE,Union Européenne,,13287.699999999999,30956.9
2006-01-01,2006,1,Portugal,,EUROPE,Union Européenne,,13287.699999999999,30956.9
2006-01-01,2006,1,Roumanie,,EUROPE,Union Européenne,,13287.699999999999,30956.9
2006-01-01,2006,1,Autres pays de l'U.E.,230.8,EUROPE,Union Européenne,,13287.699999999999,30956.9
2006-01-01,2006,1,Pakistan,24.0,EUROPE,Union Européenne,,13287.699999999999,30956.9
2006-01-01,2006,1,Suisse,98.1,EUROPE,Union Européenne,,13287.699999999999,30956.9
2006-01-01,2006,1,Iran,6.9,EUROPE,Union Européenne,,13287.699999999999,30956.9
2006-01-01,2006,1,Hong-Kong,53.9,EUROPE,Union Européenne,,13287.699999999999,30956.9
2006-01-01,2006,1,Emirats Arabes Unis,,EUROPE,Union Européenne,,13287.699999999999,30956.9
2006-01-01,2006,1,2. AUTRES,,,,,,30956.9
2006-01-01,2006,1,Corée du Nord,0.0,EUROPE,AUTRES,,,30956.9
2006-01-01,2006,1,Bangladesh,0.0,EUROPE,AUTRES,,,30956.9
2006-01-01,2006,1,Corée du Sud,59.9,EUROPE,AUTRES,,,30956.9
2006-01-01,2006,1,Autres pays d'Europe,105.5,ASIE,,10848.1,10848.1,30956.9
2006-01-01,2006,1,Russie,14.1,ASIE,,10848.1,10848.1,30956.9
2006-01-01,2006,1,Royaume-Uni,248.6,ASIE,,10848.1,10848.1,30956.9
2006-01-01,2006,1,Turquie,,ASIE,,10848.1,10848.1,30956.9
2006-01-01,2006,1,Arabie Saoudite,3487.7,ASIE,,10848.1,10848.1,30956.9
2006-02-01,2006,2,Sud Soudan,,ASIE,,10848.1,10848.1,38595.299999999996
2006-02-01,2006,2,Tanzanie,482.8,ASIE,,10848.1,10848.1,38595.299999999996
2006-02-01,2006,2,Rwanda,114.9,ASIE,,10848.1,10848.1,38595.299999999996
2006-02-01,2006,2,R.D.C. (1),65.9,ASIE,,10848.1,10848.1,38595.299999999996
2006-02-01,2006,2,Ouganda,599.8,ASIE,,10848.1,10848.1,38595.299999999996
2006-02-01,2006,2,Union Indienne,503.4,ASIE,,10848.1,10848.1,38595.299999999996
2006-02-01,2006,2,Egypte,,ASIE,,10848.1,10848.1,38595.299999999996
2006-02-01,2006,2,Djibouti,0.0,ASIE,,10848.1,10848.1,38595.299999999996
2006-02-01,2006,2,Afrique du Sud,297.5,ASIE,,10848.1,10848.1,38595.299999999996
2006-02-01,2006,2,Autres pays d'Asie,1336.8,AFRIQUE,,4862.6,4862.6,38595.299999999996
2006-02-01,2006,2,Somalie,,AFRIQUE,,4862.6,4862.6,38595.299999999996
2006-02-01,2006,2,Kenya,1799.8,AFRIQUE,,4862.6,4862.6,38595.299999999996
2006-02-01,2006,2,Zambie,1015.3,AFRIQUE,,4862.6,4862.6,38595.299999999996
2006-02-01,2006,2,Autres pays d'Afrique,442.2,OCEANIE,,30.4,30.4,38595.299999999996
